datetime_beginning_ept,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,forecast_hour_beginning_ept,forecast_load_mw,
9/18/2023 9:00,27.2,28.00117,0.631474,0.169696,9/18/2023 9:00,83973,
9/18/2023 10:00,26.61,27.208605,0.443364,0.155242,9/18/2023 10:00,85710,
9/18/2023 11:00,25.57,26.433014,0.715895,0.147119,9/18/2023 11:00,87269,
9/18/2023 12:00,27.97,28.903102,0.770596,0.162506,9/18/2023 12:00,88856,
9/18/2023 13:00,28.48,29.789736,1.135897,0.17384,9/18/2023 13:00,90491,
9/18/2023 14:00,28.56,29.751584,1.020267,0.171317,9/18/2023 14:00,91669,
9/18/2023 15:00,30.22,31.013257,0.598599,0.194658,9/18/2023 15:00,92610,
9/18/2023 16:00,35.66,36.180688,0.251304,0.269384,9/18/2023 16:00,93875,
9/18/2023 17:00,47.24,46.652686,-0.895144,0.30783,9/18/2023 17:00,94904,
9/18/2023 18:00,41.6,42.294519,0.431385,0.263134,9/18/2023 18:00,94390,
9/18/2023 19:00,38.34,38.840552,0.334649,0.165902,9/18/2023 19:00,93061,
9/18/2023 20:00,32.17,33.14247,0.751579,0.220891,9/18/2023 20:00,91641,
9/18/2023 21:00,28.72,30.044839,1.181627,0.143212,9/18/2023 21:00,88292,
9/18/2023 22:00,25.15,25.968345,0.70287,0.115475,9/18/2023 22:00,82734,
9/18/2023 23:00,21.06,21.746724,0.587281,0.099442,9/18/2023 23:00,77182,
9/19/2023 0:00,18.61,19.514872,0.792541,0.112331,9/19/2023 0:00,72387,
9/19/2023 1:00,16.86,18.169846,1.223084,0.086762,9/19/2023 1:00,69417,
9/19/2023 2:00,14.18,15.256839,1.002853,0.073986,9/19/2023 2:00,67691,
9/19/2023 3:00,13.75,14.741993,0.933129,0.058863,9/19/2023 3:00,66836,
9/19/2023 4:00,13.84,15.057001,1.128684,0.088317,9/19/2023 4:00,67579,
9/19/2023 5:00,18.3,20.433744,2.003433,0.130311,9/19/2023 5:00,70679,
9/19/2023 6:00,24.51,26.735216,2.0169,0.208316,9/19/2023 6:00,76236,
9/19/2023 7:00,24.34,25.579597,0.960698,0.278898,9/19/2023 7:00,80361,
9/19/2023 8:00,21.91,22.890213,0.736084,0.244129,9/19/2023 8:00,82362,
9/19/2023 9:00,21.55,23.110425,1.340821,0.219604,9/19/2023 9:00,83431,
9/19/2023 10:00,22.36,23.793483,1.23517,0.198312,9/19/2023 10:00,84822,
9/19/2023 11:00,22.68,24.574013,1.738994,0.155019,9/19/2023 11:00,86165,
9/19/2023 12:00,24.16,25.85819,1.535095,0.163095,9/19/2023 12:00,87787,
9/19/2023 13:00,25.29,27.558412,2.129436,0.138975,9/19/2023 13:00,89613,
9/19/2023 14:00,25.77,27.925412,1.982881,0.172531,9/19/2023 14:00,91169,
9/19/2023 15:00,27.2,29.16663,1.782207,0.184423,9/19/2023 15:00,92481,
9/19/2023 16:00,29.99,32.130356,1.854896,0.28546,9/19/2023 16:00,93952,
9/19/2023 17:00,39.22,41.903793,2.280843,0.40295,9/19/2023 17:00,95053,
9/19/2023 18:00,36.89,39.499466,2.200234,0.409232,9/19/2023 18:00,94547,
9/19/2023 19:00,31.64,33.945029,1.991552,0.313478,9/19/2023 19:00,93142,
9/19/2023 20:00,28.2,30.076389,1.679445,0.196944,9/19/2023 20:00,91563,
9/19/2023 21:00,25.73,27.150839,1.271515,0.149324,9/19/2023 21:00,88129,
9/19/2023 22:00,21.58,22.650679,0.944986,0.125693,9/19/2023 22:00,82582,
9/19/2023 23:00,19.71,20.281015,0.491092,0.079923,9/19/2023 23:00,77086,
9/20/2023 0:00,16.75,17.423807,0.599825,0.073982,9/20/2023 0:00,72398,
9/20/2023 1:00,16.92,17.692226,0.737822,0.034405,9/20/2023 1:00,69407,
9/20/2023 2:00,14.36,14.636663,0.263153,0.01351,9/20/2023 2:00,67660,
9/20/2023 3:00,13.85,14.070204,0.213718,0.006486,9/20/2023 3:00,66815,
9/20/2023 4:00,15.35,15.722463,0.362692,0.009771,9/20/2023 4:00,67473,
9/20/2023 5:00,19.47,20.47221,0.941659,0.060551,9/20/2023 5:00,70546,
9/20/2023 6:00,25.42,26.806375,1.241158,0.145217,9/20/2023 6:00,75901,
9/20/2023 7:00,26.92,28.24988,1.012638,0.317242,9/20/2023 7:00,79849,
9/20/2023 8:00,23.54,25.084682,1.330214,0.214468,9/20/2023 8:00,81914,
9/20/2023 9:00,23.98,25.890385,1.653485,0.2569,9/20/2023 9:00,83354,
9/20/2023 10:00,24.97,26.711709,1.508726,0.232983,9/20/2023 10:00,85209,
9/20/2023 11:00,26.89,29.487969,2.336367,0.261602,9/20/2023 11:00,87274,
9/20/2023 12:00,28.36,30.889941,2.309022,0.220919,9/20/2023 12:00,89659,
9/20/2023 13:00,35.17,38.630319,3.21075,0.24957,9/20/2023 13:00,92366,
9/20/2023 14:00,34.05,36.690375,2.353267,0.287108,9/20/2023 14:00,94665,
9/20/2023 15:00,38.62,42.758745,3.745686,0.393059,9/20/2023 15:00,96692,
9/20/2023 16:00,47.28,51.035903,3.209676,0.546227,9/20/2023 16:00,98712,
9/20/2023 17:00,56.03,60.308701,3.466322,0.812378,9/20/2023 17:00,99940,
9/20/2023 18:00,49.43,53.472853,3.360462,0.682391,9/20/2023 18:00,98958,
9/20/2023 19:00,43.52,47.741993,3.647863,0.57413,9/20/2023 19:00,97030,
9/20/2023 20:00,35.8,38.679541,2.494449,0.385093,9/20/2023 20:00,95097,
9/20/2023 21:00,30.09,32.39029,2.030496,0.269794,9/20/2023 21:00,91177,
9/20/2023 22:00,25.24,26.526604,1.109553,0.177051,9/20/2023 22:00,85192,
9/20/2023 23:00,22.08,23.164804,1.008023,0.076781,9/20/2023 23:00,79209,
9/21/2023 0:00,19.92,22.035114,2.023085,0.092029,9/21/2023 0:00,74057,
9/21/2023 1:00,19.11,20.653909,1.518395,0.025514,9/21/2023 1:00,70828,
9/21/2023 2:00,15.8,16.927446,1.122507,0.00494,9/21/2023 2:00,68873,
9/21/2023 3:00,15.08,16.153852,1.061532,0.01232,9/21/2023 3:00,67850,
9/21/2023 4:00,15.85,16.999942,1.128943,0.020999,9/21/2023 4:00,68360,
9/21/2023 5:00,20.03,22.199925,2.090704,0.079221,9/21/2023 5:00,71366,
9/21/2023 6:00,22.43,24.142688,1.463926,0.248761,9/21/2023 6:00,76802,
9/21/2023 7:00,23.45,24.749837,0.925719,0.374118,9/21/2023 7:00,80862,
9/21/2023 8:00,21.9,23.705507,1.52572,0.279787,9/21/2023 8:00,83118,
9/21/2023 9:00,22.9,24.612099,1.305723,0.406376,9/21/2023 9:00,84888,
9/21/2023 10:00,23.64,25.997812,2.047578,0.310234,9/21/2023 10:00,87057,
9/21/2023 11:00,26.41,28.343808,1.544757,0.389051,9/21/2023 11:00,89372,
9/21/2023 12:00,27.15,29.750535,2.338233,0.262302,9/21/2023 12:00,91899,
9/21/2023 13:00,30.41,31.86206,1.171586,0.280474,9/21/2023 13:00,94588,
9/21/2023 14:00,32.58,34.030805,1.139005,0.3118,9/21/2023 14:00,96852,
9/21/2023 15:00,36.21,37.60778,1.04574,0.352041,9/21/2023 15:00,98637,
9/21/2023 16:00,41.95,43.371082,0.947545,0.473537,9/21/2023 16:00,100485,
9/21/2023 17:00,51.95,52.432101,-0.116011,0.598112,9/21/2023 17:00,101371,
9/21/2023 18:00,43.07,45.401025,1.8247,0.506326,9/21/2023 18:00,100088,
9/21/2023 19:00,36.44,38.967651,2.170333,0.357318,9/21/2023 19:00,97898,
9/21/2023 20:00,32.08,34.659281,2.249137,0.330144,9/21/2023 20:00,95773,
9/21/2023 21:00,27.54,29.839491,2.06866,0.230831,9/21/2023 21:00,91524,
9/21/2023 22:00,25.16,26.827842,1.515976,0.151866,9/21/2023 22:00,85474,
9/21/2023 23:00,20.63,21.431255,0.708199,0.093056,9/21/2023 23:00,79480,
9/22/2023 0:00,19.96,19.841177,-0.070442,-0.04838,9/22/2023 0:00,74098,
9/22/2023 1:00,19.04,18.686572,-0.296069,-0.057359,9/22/2023 1:00,70819,
9/22/2023 2:00,15.88,15.600882,-0.25066,-0.028458,9/22/2023 2:00,68869,
9/22/2023 3:00,15.06,14.713916,-0.322444,-0.02364,9/22/2023 3:00,67834,
9/22/2023 4:00,15.85,15.653098,-0.165582,-0.03132,9/22/2023 4:00,68268,
9/22/2023 5:00,19.82,19.688186,-0.072707,-0.059107,9/22/2023 5:00,71099,
9/22/2023 6:00,28.38,29.692505,1.234568,0.077937,9/22/2023 6:00,76315,
9/22/2023 7:00,26.25,26.155835,-0.131074,0.03691,9/22/2023 7:00,80309,
9/22/2023 8:00,24.7,25.212156,0.420472,0.091683,9/22/2023 8:00,82804,
9/22/2023 9:00,26.63,27.101216,0.296134,0.175081,9/22/2023 9:00,84858,
9/22/2023 10:00,28.54,29.501947,0.822595,0.139352,9/22/2023 10:00,87072,
9/22/2023 11:00,28.49,29.231468,0.670928,0.07054,9/22/2023 11:00,89237,
9/22/2023 12:00,30.83,31.155355,0.285696,0.039659,9/22/2023 12:00,91413,
9/22/2023 13:00,33.04,32.607257,-0.488853,0.05611,9/22/2023 13:00,93597,
9/22/2023 14:00,33.95,33.306205,-0.698616,0.05482,9/22/2023 14:00,95154,
9/22/2023 15:00,35.7,35.158502,-0.57899,0.037491,9/22/2023 15:00,96168,
9/22/2023 16:00,40.67,40.27527,-0.493676,0.098946,9/22/2023 16:00,97205,
9/22/2023 17:00,45.2,44.385924,-0.985725,0.171648,9/22/2023 17:00,97294,
9/22/2023 18:00,36.26,36.836876,0.460856,0.11602,9/22/2023 18:00,95468,
9/22/2023 19:00,32.51,33.007172,0.341196,0.155976,9/22/2023 19:00,93054,
9/22/2023 20:00,28.81,29.86311,0.944059,0.109051,9/22/2023 20:00,90999,
9/22/2023 21:00,24.76,25.523566,0.714008,0.049559,9/22/2023 21:00,87428,
9/22/2023 22:00,23.19,23.616006,0.415318,0.010688,9/22/2023 22:00,82458,
9/22/2023 23:00,20.46,20.823852,0.362297,0.001555,9/22/2023 23:00,77067,
9/23/2023 0:00,18.15,18.479824,0.310165,0.019659,9/23/2023 0:00,71974,
9/23/2023 1:00,16.18,16.521972,0.331764,0.010208,9/23/2023 1:00,68849,
9/23/2023 2:00,14.29,14.564671,0.269293,0.005378,9/23/2023 2:00,66742,
9/23/2023 3:00,13.97,14.224565,0.250468,0.004098,9/23/2023 3:00,65505,
9/23/2023 4:00,14.19,14.335392,0.163134,-0.017741,9/23/2023 4:00,65168,
9/23/2023 5:00,14.23,14.528642,0.29202,0.006621,9/23/2023 5:00,66022,
9/23/2023 6:00,17.92,18.522217,0.590485,0.011732,9/23/2023 6:00,67705,
9/23/2023 7:00,18.46,19.434469,0.86828,0.106189,9/23/2023 7:00,69903,
9/23/2023 8:00,19.81,21.038168,1.075503,0.152665,9/23/2023 8:00,72829,
9/23/2023 9:00,22.83,23.792531,0.832144,0.130387,9/23/2023 9:00,75627,
9/23/2023 10:00,22.23,23.311117,0.960174,0.120942,9/23/2023 10:00,77762,
9/23/2023 11:00,20.98,22.060545,1.000322,0.080223,9/23/2023 11:00,79256,
9/23/2023 12:00,21.61,23.326179,1.646748,0.069432,9/23/2023 12:00,80381,
9/23/2023 13:00,22.43,24.362042,1.871227,0.060815,9/23/2023 13:00,81183,
9/23/2023 14:00,24.14,26.136049,1.956586,0.039463,9/23/2023 14:00,81887,
9/23/2023 15:00,24.13,26.588212,2.404769,0.053443,9/23/2023 15:00,82635,
9/23/2023 16:00,25.17,27.692218,2.458927,0.063291,9/23/2023 16:00,83717,
9/23/2023 17:00,28.01,30.613178,2.501833,0.101345,9/23/2023 17:00,84584,
9/23/2023 18:00,28.14,30.781598,2.539752,0.101846,9/23/2023 18:00,84354,
9/23/2023 19:00,28.43,30.539842,2.001481,0.108361,9/23/2023 19:00,83385,
9/23/2023 20:00,23.94,26.129774,2.10772,0.082054,9/23/2023 20:00,82505,
9/23/2023 21:00,21.03,22.249593,1.158257,0.061336,9/23/2023 21:00,80256,
9/23/2023 22:00,18.47,19.284052,0.783613,0.03044,9/23/2023 22:00,76468,
9/23/2023 23:00,16.56,17.047691,0.461793,0.025899,9/23/2023 23:00,72293,
9/24/2023 0:00,14.18,14.478869,0.238974,0.059894,9/24/2023 0:00,68667,
9/24/2023 1:00,13.37,13.640612,0.231742,0.038871,9/24/2023 1:00,65926,
9/24/2023 2:00,12.1,12.470915,0.334542,0.036373,9/24/2023 2:00,64200,
9/24/2023 3:00,11.83,12.158069,0.30169,0.026378,9/24/2023 3:00,63083,
9/24/2023 4:00,12.12,12.502256,0.361143,0.021113,9/24/2023 4:00,62765,
9/24/2023 5:00,12.2,12.649836,0.432021,0.017815,9/24/2023 5:00,63327,
9/24/2023 6:00,13.04,13.955298,0.861892,0.053406,9/24/2023 6:00,64550,
9/24/2023 7:00,13.83,14.962302,1.067162,0.065141,9/24/2023 7:00,66277,
9/24/2023 8:00,16.86,18.193568,1.22728,0.106288,9/24/2023 8:00,69108,
9/24/2023 9:00,18.31,19.894845,1.479589,0.105256,9/24/2023 9:00,72065,
9/24/2023 10:00,20.19,21.289471,0.983158,0.116314,9/24/2023 10:00,74382,
9/24/2023 11:00,21.03,21.825694,0.706359,0.089335,9/24/2023 11:00,76388,
9/24/2023 12:00,21.13,22.295936,1.073779,0.092158,9/24/2023 12:00,78154,
9/24/2023 13:00,22.31,23.012589,0.58846,0.114129,9/24/2023 13:00,79479,
9/24/2023 14:00,23.13,24.191785,0.900269,0.161516,9/24/2023 14:00,80525,
9/24/2023 15:00,24.94,26.401596,1.303663,0.157933,9/24/2023 15:00,81688,
9/24/2023 16:00,26.49,27.861032,1.217367,0.153665,9/24/2023 16:00,83306,
9/24/2023 17:00,31.58,33.354604,1.590516,0.184088,9/24/2023 17:00,84816,
9/24/2023 18:00,32.49,34.216755,1.546818,0.179937,9/24/2023 18:00,85201,
9/24/2023 19:00,35.65,36.89758,1.070012,0.177568,9/24/2023 19:00,84764,
9/24/2023 20:00,26.53,27.535491,0.906635,0.098856,9/24/2023 20:00,84319,
9/24/2023 21:00,24.3,25.728114,1.325599,0.102514,9/24/2023 21:00,81690,
9/24/2023 22:00,20.14,21.100335,0.873519,0.086815,9/24/2023 22:00,77437,
9/24/2023 23:00,19.45,20.147776,0.62691,0.070866,9/24/2023 23:00,72983,
9/25/2023 0:00,18.63,19.195477,0.475468,0.090009,9/25/2023 0:00,70162,
9/25/2023 1:00,19.7,20.335867,0.651135,-0.015268,9/25/2023 1:00,67644,
9/25/2023 2:00,15.17,15.562899,0.357788,0.03511,9/25/2023 2:00,66220,
9/25/2023 3:00,15.17,15.600063,0.407991,0.022071,9/25/2023 3:00,65754,
9/25/2023 4:00,18.78,19.525822,0.728335,0.017488,9/25/2023 4:00,66727,
9/25/2023 5:00,24.37,25.720331,1.298337,0.051995,9/25/2023 5:00,70123,
9/25/2023 6:00,32.3,33.587974,1.285764,0.00221,9/25/2023 6:00,75970,
9/25/2023 7:00,33.33,34.376974,1.130152,-0.083178,9/25/2023 7:00,80331,
9/25/2023 8:00,29.91,30.860284,0.907139,0.043146,9/25/2023 8:00,82704,
9/25/2023 9:00,31.93,33.994509,1.999981,0.064528,9/25/2023 9:00,84410,
9/25/2023 10:00,32.1,34.150734,1.970217,0.080517,9/25/2023 10:00,86080,
9/25/2023 11:00,33.4,35.249172,1.752959,0.096213,9/25/2023 11:00,87454,
9/25/2023 12:00,34.27,35.523363,1.190586,0.062777,9/25/2023 12:00,88820,
9/25/2023 13:00,35.23,36.251353,0.94733,0.074023,9/25/2023 13:00,90176,
9/25/2023 14:00,35.35,36.951252,1.51525,0.086002,9/25/2023 14:00,90954,
9/25/2023 15:00,36.77,38.691747,1.809332,0.112415,9/25/2023 15:00,91471,
9/25/2023 16:00,39.79,42.137171,2.229201,0.117969,9/25/2023 16:00,92310,
9/25/2023 17:00,48.13,50.705677,2.448029,0.127648,9/25/2023 17:00,93047,
9/25/2023 18:00,40.71,42.90178,2.075983,0.115797,9/25/2023 18:00,92751,
9/25/2023 19:00,39.15,40.517729,1.280563,0.087165,9/25/2023 19:00,91954,
9/25/2023 20:00,36.35,37.841892,1.447155,0.044736,9/25/2023 20:00,90743,
9/25/2023 21:00,30.89,33.01389,2.079208,0.044682,9/25/2023 21:00,87170,
9/25/2023 22:00,28.69,30.10236,1.421692,-0.009331,9/25/2023 22:00,81752,
9/25/2023 23:00,21.28,22.094779,0.799297,0.015482,9/25/2023 23:00,76401,
9/26/2023 0:00,20.21,20.711441,0.469359,0.032082,9/26/2023 0:00,72362,
9/26/2023 1:00,21.29,21.540886,0.255935,-0.005049,9/26/2023 1:00,69567,
9/26/2023 2:00,17.72,18.138807,0.385104,0.033703,9/26/2023 2:00,67868,
9/26/2023 3:00,16.61,16.898085,0.273727,0.014358,9/26/2023 3:00,67107,
9/26/2023 4:00,19.44,19.907402,0.457388,0.010014,9/26/2023 4:00,67891,
9/26/2023 5:00,23.33,23.268849,-0.034591,-0.02656,9/26/2023 5:00,71162,
9/26/2023 6:00,34.87,36.469125,1.397127,0.201999,9/26/2023 6:00,77129,
9/26/2023 7:00,33.27,33.482875,-0.025404,0.238278,9/26/2023 7:00,81491,
9/26/2023 8:00,30.92,31.760074,0.584146,0.255929,9/26/2023 8:00,83521,
9/26/2023 9:00,34.61,35.2256,0.312368,0.303232,9/26/2023 9:00,84868,
9/26/2023 10:00,35.39,36.063246,0.420558,0.252688,9/26/2023 10:00,86261,
9/26/2023 11:00,34.09,35.260197,0.958983,0.211214,9/26/2023 11:00,87414,
9/26/2023 12:00,35.51,37.132647,1.43179,0.190857,9/26/2023 12:00,88644,
9/26/2023 13:00,35.6,37.469252,1.652601,0.216651,9/26/2023 13:00,89879,
9/26/2023 14:00,35.72,37.873817,1.903612,0.250206,9/26/2023 14:00,90541,
9/26/2023 15:00,37.03,39.286703,1.97522,0.281484,9/26/2023 15:00,91062,
9/26/2023 16:00,40.21,42.322835,1.852587,0.260247,9/26/2023 16:00,91912,
9/26/2023 17:00,43.91,46.69056,2.452365,0.328194,9/26/2023 17:00,92590,
9/26/2023 18:00,42.45,44.703382,1.976116,0.277266,9/26/2023 18:00,92352,
9/26/2023 19:00,43.38,44.547411,0.958855,0.208556,9/26/2023 19:00,91503,
9/26/2023 20:00,35.8,37.364019,1.402631,0.161388,9/26/2023 20:00,90464,
9/26/2023 21:00,29.64,31.071772,1.283396,0.148376,9/26/2023 21:00,86951,
9/26/2023 22:00,26.24,27.152662,0.769618,0.143044,9/26/2023 22:00,81601,
9/26/2023 23:00,22.51,22.860357,0.381293,-0.030937,9/26/2023 23:00,76345,
9/27/2023 0:00,19.71,20.54816,0.781399,0.056761,9/27/2023 0:00,71983,
9/27/2023 1:00,20.28,20.799801,0.524897,-0.005096,9/27/2023 1:00,69350,
9/27/2023 2:00,17.64,18.169436,0.51087,0.018566,9/27/2023 2:00,67759,
9/27/2023 3:00,16.9,17.506725,0.596968,0.009757,9/27/2023 3:00,67059,
9/27/2023 4:00,18.63,19.15734,0.563355,-0.036014,9/27/2023 4:00,67823,
9/27/2023 5:00,22.13,23.340468,1.281007,-0.070539,9/27/2023 5:00,71014,
9/27/2023 6:00,31.25,32.576547,1.233159,0.093388,9/27/2023 6:00,76715,
9/27/2023 7:00,33.74,34.45727,0.378212,0.339058,9/27/2023 7:00,80844,
9/27/2023 8:00,29.5,31.121888,1.325533,0.296355,9/27/2023 8:00,82702,
9/27/2023 9:00,30.35,32.841112,2.203534,0.287578,9/27/2023 9:00,83746,
9/27/2023 10:00,30.75,33.525239,2.524131,0.251108,9/27/2023 10:00,84840,
9/27/2023 11:00,30.54,33.588962,2.810937,0.238025,9/27/2023 11:00,85631,
9/27/2023 12:00,30.41,32.949891,2.295471,0.244419,9/27/2023 12:00,86604,
9/27/2023 13:00,32.57,35.314401,2.513218,0.231183,9/27/2023 13:00,87575,
9/27/2023 14:00,30.75,33.227923,2.285736,0.192186,9/27/2023 14:00,88122,
9/27/2023 15:00,31.41,33.982553,2.328183,0.244371,9/27/2023 15:00,88607,
9/27/2023 16:00,32.33,35.07159,2.371067,0.370523,9/27/2023 16:00,89445,
9/27/2023 17:00,34.85,37.595604,2.246701,0.498904,9/27/2023 17:00,90371,
9/27/2023 18:00,33.61,35.565131,1.527642,0.427489,9/27/2023 18:00,90185,
9/27/2023 19:00,37.64,38.719215,0.628467,0.450748,9/27/2023 19:00,89412,
9/27/2023 20:00,32.12,33.435599,1.087687,0.227912,9/27/2023 20:00,88665,
9/27/2023 21:00,28.36,29.351779,0.802457,0.189323,9/27/2023 21:00,85535,
9/27/2023 22:00,26.89,27.998946,0.968362,0.140584,9/27/2023 22:00,80465,
9/27/2023 23:00,22.07,22.72003,0.609417,0.040613,9/27/2023 23:00,75473,
9/28/2023 0:00,20.34,22.460753,2.079842,0.040912,9/28/2023 0:00,71424,
9/28/2023 1:00,20.71,21.870509,1.168108,-0.007598,9/28/2023 1:00,68904,
9/28/2023 2:00,19.75,21.125653,1.349672,0.025981,9/28/2023 2:00,67362,
9/28/2023 3:00,19.2,20.389694,1.170867,0.018827,9/28/2023 3:00,66706,
9/28/2023 4:00,20.63,21.155267,0.566579,-0.041311,9/28/2023 4:00,67504,
9/28/2023 5:00,25.85,26.125908,0.341062,-0.065155,9/28/2023 5:00,70691,
9/28/2023 6:00,32.53,33.646918,0.933665,0.183254,9/28/2023 6:00,76357,
9/28/2023 7:00,37.02,36.928547,-0.391346,0.299893,9/28/2023 7:00,80447,
9/28/2023 8:00,34.26,35.643324,1.225874,0.15745,9/28/2023 8:00,82195,
9/28/2023 9:00,31,32.207687,1.060472,0.147215,9/28/2023 9:00,83246,
9/28/2023 10:00,30.57,32.267232,1.501741,0.195491,9/28/2023 10:00,84249,
9/28/2023 11:00,31.57,33.880597,2.177998,0.132599,9/28/2023 11:00,85066,
9/28/2023 12:00,32.54,35.028604,2.337476,0.151127,9/28/2023 12:00,85987,
9/28/2023 13:00,33.34,35.576042,2.149059,0.086983,9/28/2023 13:00,86876,
9/28/2023 14:00,33.33,35.53793,2.14094,0.066989,9/28/2023 14:00,87350,
9/28/2023 15:00,35.69,38.624118,2.874501,0.059617,9/28/2023 15:00,87775,
9/28/2023 16:00,35.7,37.542599,1.765734,0.076866,9/28/2023 16:00,88537,
9/28/2023 17:00,37.73,39.476052,1.585249,0.160803,9/28/2023 17:00,89314,
9/28/2023 18:00,40.99,43.055185,1.910637,0.154548,9/28/2023 18:00,89088,
9/28/2023 19:00,45.22,47.056338,1.698538,0.1378,9/28/2023 19:00,88569,
9/28/2023 20:00,38.33,39.253145,0.844428,0.078717,9/28/2023 20:00,88074,
9/28/2023 21:00,35.21,36.347383,1.138563,-0.00118,9/28/2023 21:00,85158,
9/28/2023 22:00,32.01,33.42769,1.491494,-0.073804,9/28/2023 22:00,80258,
9/28/2023 23:00,27.35,28.570897,1.247616,-0.026719,9/28/2023 23:00,75262,
9/29/2023 0:00,21.14,22.011373,0.899009,-0.027636,9/29/2023 0:00,71502,
9/29/2023 1:00,21.09,21.94003,0.873005,-0.022975,9/29/2023 1:00,68779,
9/29/2023 2:00,19.33,20.440255,1.096103,0.014152,9/29/2023 2:00,67149,
9/29/2023 3:00,18.77,19.576292,0.804508,0.001783,9/29/2023 3:00,66430,
9/29/2023 4:00,19.22,20.14109,0.930711,-0.009621,9/29/2023 4:00,67099,
9/29/2023 5:00,24.43,25.058987,0.701289,-0.072301,9/29/2023 5:00,70053,
9/29/2023 6:00,32.47,33.510706,1.02309,0.017615,9/29/2023 6:00,75261,
9/29/2023 7:00,35.35,36.202725,0.82335,0.029375,9/29/2023 7:00,79329,
9/29/2023 8:00,35.18,36.292679,1.060602,0.052078,9/29/2023 8:00,81630,
9/29/2023 9:00,33.47,34.532978,1.029383,0.033595,9/29/2023 9:00,83241,
9/29/2023 10:00,33.66,34.634821,0.968621,0.0062,9/29/2023 10:00,84649,
9/29/2023 11:00,33.47,34.820335,1.332919,0.017416,9/29/2023 11:00,85752,
9/29/2023 12:00,35.67,37.005169,1.334349,0.00082,9/29/2023 12:00,86763,
9/29/2023 13:00,37.65,39.551173,1.876573,0.0246,9/29/2023 13:00,87848,
9/29/2023 14:00,37.12,39.359492,2.16837,0.071122,9/29/2023 14:00,88527,
9/29/2023 15:00,38.13,40.258409,2.074532,0.053877,9/29/2023 15:00,88873,
9/29/2023 16:00,39.16,42.468253,3.181399,0.126854,9/29/2023 16:00,89495,
9/29/2023 17:00,42.28,43.925219,1.596443,0.048776,9/29/2023 17:00,89734,
9/29/2023 18:00,40.72,42.541677,1.749141,0.072536,9/29/2023 18:00,88675,
9/29/2023 19:00,39.87,41.932254,2.010619,0.051636,9/29/2023 19:00,87526,
9/29/2023 20:00,34.33,36.641795,2.288486,0.02331,9/29/2023 20:00,86341,
9/29/2023 21:00,32.71,34.235031,1.499845,0.025186,9/29/2023 21:00,83489,
9/29/2023 22:00,28.74,30.242329,1.470856,0.031473,9/29/2023 22:00,79171,
9/29/2023 23:00,24.77,25.789807,1.013655,0.006152,9/29/2023 23:00,74351,
9/30/2023 0:00,20.43,21.065762,0.662976,-0.027213,9/30/2023 0:00,70559,
9/30/2023 1:00,23.64,24.954683,1.31728,-0.002596,9/30/2023 1:00,67674,
9/30/2023 2:00,17.89,18.636378,0.797306,-0.050928,9/30/2023 2:00,65747,
9/30/2023 3:00,17.76,18.596797,0.860221,-0.023423,9/30/2023 3:00,64663,
9/30/2023 4:00,18.31,18.935762,0.686262,-0.060499,9/30/2023 4:00,64440,
9/30/2023 5:00,19.47,19.789828,0.434397,-0.114569,9/30/2023 5:00,65414,
9/30/2023 6:00,20.97,21.505893,0.5686,-0.032708,9/30/2023 6:00,67388,
9/30/2023 7:00,22.21,23.454543,1.208004,0.03654,9/30/2023 7:00,69656,
9/30/2023 8:00,22.28,23.862846,1.521273,0.061573,9/30/2023 8:00,72347,
9/30/2023 9:00,23.83,25.657046,1.733157,0.09389,9/30/2023 9:00,74956,
9/30/2023 10:00,26.04,27.368275,1.225568,0.102708,9/30/2023 10:00,77013,
9/30/2023 11:00,27.36,29.257059,1.802627,0.094432,9/30/2023 11:00,78573,
9/30/2023 12:00,28.45,30.393199,1.875791,0.067408,9/30/2023 12:00,79957,
9/30/2023 13:00,30.15,32.612976,2.375715,0.087261,9/30/2023 13:00,81184,
9/30/2023 14:00,31.97,35.36614,3.239006,0.157133,9/30/2023 14:00,82298,
9/30/2023 15:00,33.89,37.364135,3.33623,0.137905,9/30/2023 15:00,83415,
9/30/2023 16:00,37.63,41.358293,3.557748,0.170546,9/30/2023 16:00,84783,
9/30/2023 17:00,43.68,46.972086,3.169698,0.122388,9/30/2023 17:00,85792,
9/30/2023 18:00,40.31,43.303089,2.943151,0.049938,9/30/2023 18:00,85553,
9/30/2023 19:00,37.66,40.010967,2.269663,0.081303,9/30/2023 19:00,84890,
9/30/2023 20:00,32.01,34.701571,2.644562,0.047009,9/30/2023 20:00,83760,
9/30/2023 21:00,28.06,30.068047,2.017902,-0.009855,9/30/2023 21:00,81023,
9/30/2023 22:00,25.58,26.397138,0.877448,-0.06031,9/30/2023 22:00,77110,
9/30/2023 23:00,22.8,23.210434,0.511905,-0.101471,9/30/2023 23:00,72849,
10/1/2023 0:00,18.65,19.348571,0.721043,-0.022473,10/1/2023 0:00,69747,
10/1/2023 1:00,18.4,19.471712,1.073421,-0.001709,10/1/2023 1:00,66832,
10/1/2023 2:00,14.95,15.784052,0.834416,-0.000363,10/1/2023 2:00,64947,
10/1/2023 3:00,13.87,14.643237,0.787856,-0.014619,10/1/2023 3:00,63641,
10/1/2023 4:00,13.45,14.506701,1.045764,0.010937,10/1/2023 4:00,63175,
