Time,Area,Load
7/20/2023 22:00,MIDATL,37853
7/20/2023 22:00,MIDATL,37853
7/20/2023 22:00,MIDATL,37853
7/20/2023 23:00,MIDATL,34457
7/20/2023 23:00,MIDATL,34556
7/20/2023 23:00,MIDATL,34556
7/20/2023 23:00,MIDATL,34556
7/20/2023 23:00,MIDATL,34556
7/20/2023 23:00,MIDATL,35211
7/20/2023 23:00,MIDATL,35266
7/20/2023 23:00,MIDATL,34817
7/20/2023 23:00,MIDATL,34817
7/20/2023 23:00,MIDATL,34817
7/21/2023 0:00,MIDATL,32281
7/21/2023 0:00,MIDATL,32860
7/21/2023 0:00,MIDATL,32860
7/21/2023 0:00,MIDATL,32860
7/21/2023 0:00,MIDATL,32860
7/21/2023 1:00,MIDATL,30477
7/21/2023 1:00,MIDATL,30959
7/21/2023 1:00,MIDATL,30959
7/21/2023 1:00,MIDATL,30959
7/21/2023 1:00,MIDATL,30959
7/21/2023 2:00,MIDATL,29237
7/21/2023 2:00,MIDATL,29654
7/21/2023 2:00,MIDATL,29654
7/21/2023 2:00,MIDATL,29654
7/21/2023 2:00,MIDATL,29654
7/21/2023 3:00,MIDATL,28470
7/21/2023 3:00,MIDATL,28835
7/21/2023 3:00,MIDATL,28835
7/21/2023 3:00,MIDATL,28835
7/21/2023 3:00,MIDATL,28835
7/21/2023 4:00,MIDATL,28482
7/21/2023 4:00,MIDATL,28678
7/21/2023 4:00,MIDATL,28678
7/21/2023 4:00,MIDATL,28678
7/21/2023 4:00,MIDATL,28678
7/21/2023 4:00,MIDATL,28249
7/21/2023 5:00,MIDATL,29293
7/21/2023 5:00,MIDATL,29476
7/21/2023 5:00,MIDATL,29476
7/21/2023 5:00,MIDATL,29476
7/21/2023 5:00,MIDATL,29476
7/21/2023 5:00,MIDATL,29242
7/21/2023 6:00,MIDATL,30901
7/21/2023 6:00,MIDATL,30717
7/21/2023 6:00,MIDATL,30717
7/21/2023 6:00,MIDATL,30717
7/21/2023 6:00,MIDATL,30717
7/21/2023 6:00,MIDATL,30842
7/21/2023 7:00,MIDATL,32848
7/21/2023 7:00,MIDATL,32346
7/21/2023 7:00,MIDATL,32346
7/21/2023 7:00,MIDATL,32630
7/21/2023 7:00,MIDATL,32630
7/21/2023 7:00,MIDATL,32642
7/21/2023 8:00,MIDATL,34592
7/21/2023 8:00,MIDATL,34015
7/21/2023 8:00,MIDATL,34015
7/21/2023 8:00,MIDATL,34555
7/21/2023 8:00,MIDATL,34555
7/21/2023 8:00,MIDATL,33126
7/21/2023 8:00,MIDATL,34354
7/21/2023 9:00,MIDATL,36090
7/21/2023 9:00,MIDATL,35589
7/21/2023 9:00,MIDATL,35589
7/21/2023 9:00,MIDATL,36072
7/21/2023 9:00,MIDATL,36072
7/21/2023 9:00,MIDATL,34695
7/21/2023 9:00,MIDATL,36052
7/21/2023 10:00,MIDATL,37543
7/21/2023 10:00,MIDATL,37051
7/21/2023 10:00,MIDATL,37051
7/21/2023 10:00,MIDATL,37533
7/21/2023 10:00,MIDATL,37533
7/21/2023 10:00,MIDATL,36037
7/21/2023 10:00,MIDATL,36271
7/21/2023 10:00,MIDATL,37509
7/21/2023 11:00,MIDATL,38921
7/21/2023 11:00,MIDATL,39018
7/21/2023 11:00,MIDATL,39018
7/21/2023 11:00,MIDATL,39018
7/21/2023 11:00,MIDATL,39018
7/21/2023 11:00,MIDATL,37640
7/21/2023 11:00,MIDATL,37640
7/21/2023 11:00,MIDATL,38961
7/21/2023 12:00,MIDATL,40001
7/21/2023 12:00,MIDATL,40155
7/21/2023 12:00,MIDATL,40155
7/21/2023 12:00,MIDATL,40155
7/21/2023 12:00,MIDATL,40155
7/21/2023 12:00,MIDATL,38882
7/21/2023 12:00,MIDATL,39013
7/21/2023 12:00,MIDATL,40185
7/21/2023 13:00,MIDATL,41011
7/21/2023 13:00,MIDATL,41237
7/21/2023 13:00,MIDATL,41237
7/21/2023 13:00,MIDATL,41237
7/21/2023 13:00,MIDATL,41237
7/21/2023 13:00,MIDATL,40160
7/21/2023 13:00,MIDATL,40291
7/21/2023 13:00,MIDATL,41337
7/21/2023 14:00,MIDATL,41792
7/21/2023 14:00,MIDATL,42081
7/21/2023 14:00,MIDATL,42081
7/21/2023 14:00,MIDATL,42223
7/21/2023 14:00,MIDATL,42223
7/21/2023 14:00,MIDATL,41220
7/21/2023 14:00,MIDATL,41612
7/21/2023 14:00,MIDATL,42414
7/21/2023 15:00,MIDATL,42405
7/21/2023 15:00,MIDATL,42858
7/21/2023 15:00,MIDATL,42858
7/21/2023 15:00,MIDATL,42972
7/21/2023 15:00,MIDATL,42972
7/21/2023 15:00,MIDATL,42028
7/21/2023 15:00,MIDATL,42649
7/21/2023 15:00,MIDATL,43313
7/21/2023 16:00,MIDATL,42948
7/21/2023 16:00,MIDATL,43484
7/21/2023 16:00,MIDATL,43484
7/21/2023 16:00,MIDATL,43598
7/21/2023 16:00,MIDATL,43598
7/21/2023 16:00,MIDATL,44728
7/21/2023 16:00,MIDATL,42862
7/21/2023 16:00,MIDATL,43417
7/21/2023 16:00,MIDATL,44103
7/21/2023 17:00,MIDATL,43124
7/21/2023 17:00,MIDATL,43587
7/21/2023 17:00,MIDATL,43587
7/21/2023 17:00,MIDATL,43672
7/21/2023 17:00,MIDATL,43672
7/21/2023 17:00,MIDATL,44944
7/21/2023 17:00,MIDATL,43261
7/21/2023 17:00,MIDATL,43915
7/21/2023 17:00,MIDATL,44111
7/21/2023 18:00,MIDATL,42268
7/21/2023 18:00,MIDATL,42732
7/21/2023 18:00,MIDATL,42732
7/21/2023 18:00,MIDATL,42789
7/21/2023 18:00,MIDATL,42789
7/21/2023 18:00,MIDATL,44144
7/21/2023 18:00,MIDATL,42983
7/21/2023 18:00,MIDATL,43375
7/21/2023 18:00,MIDATL,43375
7/21/2023 19:00,MIDATL,40862
7/21/2023 19:00,MIDATL,41138
7/21/2023 19:00,MIDATL,41138
7/21/2023 19:00,MIDATL,41138
7/21/2023 19:00,MIDATL,41138
7/21/2023 19:00,MIDATL,42602
7/21/2023 19:00,MIDATL,41906
7/21/2023 19:00,MIDATL,41906
7/21/2023 19:00,MIDATL,41906
7/21/2023 20:00,MIDATL,39598
7/21/2023 20:00,MIDATL,39715
7/21/2023 20:00,MIDATL,39715
7/21/2023 20:00,MIDATL,39715
7/21/2023 20:00,MIDATL,39715
7/21/2023 20:00,MIDATL,40969
7/21/2023 20:00,MIDATL,40447
7/21/2023 20:00,MIDATL,40447
7/21/2023 20:00,MIDATL,40447
7/21/2023 21:00,MIDATL,38271
7/21/2023 21:00,MIDATL,38316
7/21/2023 21:00,MIDATL,38316
7/21/2023 21:00,MIDATL,38316
7/21/2023 21:00,MIDATL,38316
7/21/2023 21:00,MIDATL,39511
7/21/2023 21:00,MIDATL,38902
7/21/2023 21:00,MIDATL,38902
7/21/2023 21:00,MIDATL,38902
7/21/2023 22:00,MIDATL,35814
7/21/2023 22:00,MIDATL,35896
7/21/2023 22:00,MIDATL,35896
7/21/2023 22:00,MIDATL,35896
7/21/2023 22:00,MIDATL,35896
7/21/2023 22:00,MIDATL,36108
7/21/2023 22:00,MIDATL,37084
7/21/2023 22:00,MIDATL,36445
7/21/2023 22:00,MIDATL,36445
7/21/2023 22:00,MIDATL,36445
7/21/2023 23:00,MIDATL,33238
7/21/2023 23:00,MIDATL,33172
7/21/2023 23:00,MIDATL,33172
7/21/2023 23:00,MIDATL,33172
7/21/2023 23:00,MIDATL,33172
7/21/2023 23:00,MIDATL,33212
7/21/2023 23:00,MIDATL,33172
7/21/2023 23:00,MIDATL,33172
7/21/2023 23:00,MIDATL,33172
7/21/2023 23:00,MIDATL,33172
7/22/2023 0:00,MIDATL,30397
7/22/2023 0:00,MIDATL,30130
7/22/2023 0:00,MIDATL,30130
7/22/2023 0:00,MIDATL,30130
7/22/2023 0:00,MIDATL,30130
7/22/2023 1:00,MIDATL,28505
7/22/2023 1:00,MIDATL,28406
7/22/2023 1:00,MIDATL,28406
7/22/2023 1:00,MIDATL,28406
7/22/2023 1:00,MIDATL,28406
7/22/2023 2:00,MIDATL,27100
7/22/2023 2:00,MIDATL,27035
7/22/2023 2:00,MIDATL,27035
7/22/2023 2:00,MIDATL,27035
7/22/2023 2:00,MIDATL,27035
7/22/2023 3:00,MIDATL,26115
7/22/2023 3:00,MIDATL,26099
7/22/2023 3:00,MIDATL,26099
7/22/2023 3:00,MIDATL,26099
7/22/2023 3:00,MIDATL,26099
7/22/2023 4:00,MIDATL,25564
7/22/2023 4:00,MIDATL,25546
7/22/2023 4:00,MIDATL,25546
7/22/2023 4:00,MIDATL,25546
7/22/2023 4:00,MIDATL,25546
7/22/2023 4:00,MIDATL,25633
7/22/2023 5:00,MIDATL,25484
7/22/2023 5:00,MIDATL,25394
7/22/2023 5:00,MIDATL,25394
7/22/2023 5:00,MIDATL,25394
7/22/2023 5:00,MIDATL,25394
7/22/2023 5:00,MIDATL,25374
7/22/2023 6:00,MIDATL,25693
7/22/2023 6:00,MIDATL,25529
7/22/2023 6:00,MIDATL,25529
7/22/2023 6:00,MIDATL,25529
7/22/2023 6:00,MIDATL,25529
7/22/2023 6:00,MIDATL,25467
7/22/2023 7:00,MIDATL,26946
7/22/2023 7:00,MIDATL,26675
7/22/2023 7:00,MIDATL,26675
7/22/2023 7:00,MIDATL,26675
7/22/2023 7:00,MIDATL,26675
7/22/2023 7:00,MIDATL,26635
7/22/2023 8:00,MIDATL,28871
7/22/2023 8:00,MIDATL,28698
7/22/2023 8:00,MIDATL,28698
7/22/2023 8:00,MIDATL,28698
7/22/2023 8:00,MIDATL,28698
7/22/2023 8:00,MIDATL,28474
7/22/2023 8:00,MIDATL,28504
7/22/2023 9:00,MIDATL,30740
7/22/2023 9:00,MIDATL,30680
7/22/2023 9:00,MIDATL,30680
7/22/2023 9:00,MIDATL,30680
7/22/2023 9:00,MIDATL,30680
7/22/2023 9:00,MIDATL,30510
7/22/2023 9:00,MIDATL,30332
7/22/2023 10:00,MIDATL,32549
7/22/2023 10:00,MIDATL,32584
7/22/2023 10:00,MIDATL,32584
7/22/2023 10:00,MIDATL,32470
7/22/2023 10:00,MIDATL,32470
7/22/2023 10:00,MIDATL,31767
7/22/2023 10:00,MIDATL,32317
7/22/2023 10:00,MIDATL,32020
7/22/2023 11:00,MIDATL,34064
7/22/2023 11:00,MIDATL,34258
7/22/2023 11:00,MIDATL,34258
7/22/2023 11:00,MIDATL,34144
7/22/2023 11:00,MIDATL,34144
7/22/2023 11:00,MIDATL,33413
7/22/2023 11:00,MIDATL,33993
7/22/2023 11:00,MIDATL,33459
7/22/2023 12:00,MIDATL,35346
7/22/2023 12:00,MIDATL,35772
7/22/2023 12:00,MIDATL,35772
7/22/2023 12:00,MIDATL,35602
7/22/2023 12:00,MIDATL,35602
7/22/2023 12:00,MIDATL,34689
7/22/2023 12:00,MIDATL,35211
7/22/2023 12:00,MIDATL,34621
7/22/2023 13:00,MIDATL,36362
7/22/2023 13:00,MIDATL,36878
7/22/2023 13:00,MIDATL,36878
7/22/2023 13:00,MIDATL,36708
7/22/2023 13:00,MIDATL,36708
7/22/2023 13:00,MIDATL,35747
7/22/2023 13:00,MIDATL,36153
7/22/2023 13:00,MIDATL,35587
7/22/2023 14:00,MIDATL,37347
7/22/2023 14:00,MIDATL,38098
7/22/2023 14:00,MIDATL,38098
7/22/2023 14:00,MIDATL,38127
7/22/2023 14:00,MIDATL,38127
7/22/2023 14:00,MIDATL,36818
7/22/2023 14:00,MIDATL,37253
7/22/2023 14:00,MIDATL,36600
7/22/2023 15:00,MIDATL,38233
7/22/2023 15:00,MIDATL,39109
7/22/2023 15:00,MIDATL,39109
7/22/2023 15:00,MIDATL,39250
7/22/2023 15:00,MIDATL,39250
7/22/2023 15:00,MIDATL,37815
7/22/2023 15:00,MIDATL,38163
7/22/2023 15:00,MIDATL,37735
7/22/2023 16:00,MIDATL,39132
7/22/2023 16:00,MIDATL,40193
7/22/2023 16:00,MIDATL,40193
7/22/2023 16:00,MIDATL,40278
7/22/2023 16:00,MIDATL,40278
7/22/2023 16:00,MIDATL,39297
7/22/2023 16:00,MIDATL,38964
7/22/2023 16:00,MIDATL,38848
7/22/2023 16:00,MIDATL,38689
7/22/2023 17:00,MIDATL,39595
7/22/2023 17:00,MIDATL,40761
7/22/2023 17:00,MIDATL,40761
7/22/2023 17:00,MIDATL,40903
7/22/2023 17:00,MIDATL,40903
7/22/2023 17:00,MIDATL,39866
7/22/2023 17:00,MIDATL,39373
7/22/2023 17:00,MIDATL,39228
7/22/2023 17:00,MIDATL,39228
7/22/2023 18:00,MIDATL,39180
7/22/2023 18:00,MIDATL,40355
7/22/2023 18:00,MIDATL,40355
7/22/2023 18:00,MIDATL,40469
7/22/2023 18:00,MIDATL,40469
7/22/2023 18:00,MIDATL,39570
7/22/2023 18:00,MIDATL,39019
7/22/2023 18:00,MIDATL,38874
7/22/2023 18:00,MIDATL,38874
7/22/2023 19:00,MIDATL,37938
7/22/2023 19:00,MIDATL,38962
7/22/2023 19:00,MIDATL,38962
7/22/2023 19:00,MIDATL,38962
7/22/2023 19:00,MIDATL,38962
7/22/2023 19:00,MIDATL,38375
7/22/2023 19:00,MIDATL,37737
7/22/2023 19:00,MIDATL,37737
7/22/2023 19:00,MIDATL,37737
7/22/2023 20:00,MIDATL,36739
7/22/2023 20:00,MIDATL,37533
7/22/2023 20:00,MIDATL,37533
7/22/2023 20:00,MIDATL,37533
7/22/2023 20:00,MIDATL,37533
7/22/2023 20:00,MIDATL,37086
7/22/2023 20:00,MIDATL,36302
7/22/2023 20:00,MIDATL,36302
7/22/2023 20:00,MIDATL,36302
7/22/2023 21:00,MIDATL,35600
7/22/2023 21:00,MIDATL,36466
7/22/2023 21:00,MIDATL,36466
7/22/2023 21:00,MIDATL,36466
7/22/2023 21:00,MIDATL,36466
7/22/2023 21:00,MIDATL,36057
7/22/2023 21:00,MIDATL,35244
7/22/2023 21:00,MIDATL,35244
7/22/2023 21:00,MIDATL,35244
7/22/2023 22:00,MIDATL,33464
7/22/2023 22:00,MIDATL,34166
7/22/2023 22:00,MIDATL,34166
7/22/2023 22:00,MIDATL,34166
7/22/2023 22:00,MIDATL,34166
7/22/2023 22:00,MIDATL,33131
7/22/2023 22:00,MIDATL,34012
7/22/2023 22:00,MIDATL,33141
7/22/2023 22:00,MIDATL,33141
7/22/2023 22:00,MIDATL,33141
7/22/2023 23:00,MIDATL,31045
7/22/2023 23:00,MIDATL,31782
7/22/2023 23:00,MIDATL,31782
7/22/2023 23:00,MIDATL,31782
7/22/2023 23:00,MIDATL,31782
7/22/2023 23:00,MIDATL,30730
7/22/2023 23:00,MIDATL,31148
7/22/2023 23:00,MIDATL,30742
7/22/2023 23:00,MIDATL,30742
7/22/2023 23:00,MIDATL,30742
7/23/2023 0:00,MIDATL,28991
7/23/2023 0:00,MIDATL,28945
7/23/2023 0:00,MIDATL,28945
7/23/2023 0:00,MIDATL,28945
7/23/2023 0:00,MIDATL,29034
7/23/2023 1:00,MIDATL,27358
7/23/2023 1:00,MIDATL,27305
7/23/2023 1:00,MIDATL,27305
7/23/2023 1:00,MIDATL,27305
7/23/2023 1:00,MIDATL,27348
7/23/2023 2:00,MIDATL,26149
7/23/2023 2:00,MIDATL,26093
7/23/2023 2:00,MIDATL,26093
7/23/2023 2:00,MIDATL,26093
7/23/2023 2:00,MIDATL,26103
7/23/2023 3:00,MIDATL,25277
7/23/2023 3:00,MIDATL,25219
7/23/2023 3:00,MIDATL,25219
7/23/2023 3:00,MIDATL,25219
7/23/2023 3:00,MIDATL,25194
7/23/2023 4:00,MIDATL,24858
7/23/2023 4:00,MIDATL,24797
7/23/2023 4:00,MIDATL,24797
7/23/2023 4:00,MIDATL,24797
7/23/2023 4:00,MIDATL,24743
7/23/2023 4:00,MIDATL,24117
7/23/2023 5:00,MIDATL,24653
7/23/2023 5:00,MIDATL,24589
7/23/2023 5:00,MIDATL,24589
7/23/2023 5:00,MIDATL,24589
7/23/2023 5:00,MIDATL,24526
7/23/2023 5:00,MIDATL,23960
7/23/2023 6:00,MIDATL,24711
7/23/2023 6:00,MIDATL,24642
7/23/2023 6:00,MIDATL,24642
7/23/2023 6:00,MIDATL,24642
7/23/2023 6:00,MIDATL,24568
7/23/2023 6:00,MIDATL,24009
7/23/2023 7:00,MIDATL,25838
7/23/2023 7:00,MIDATL,25769
7/23/2023 7:00,MIDATL,25769
7/23/2023 7:00,MIDATL,25769
7/23/2023 7:00,MIDATL,25667
7/23/2023 7:00,MIDATL,25703
7/23/2023 8:00,MIDATL,27842
7/23/2023 8:00,MIDATL,27768
7/23/2023 8:00,MIDATL,27768
7/23/2023 8:00,MIDATL,27768
7/23/2023 8:00,MIDATL,27621
7/23/2023 8:00,MIDATL,27211
7/23/2023 8:00,MIDATL,27718
7/23/2023 9:00,MIDATL,30177
7/23/2023 9:00,MIDATL,30092
7/23/2023 9:00,MIDATL,30092
7/23/2023 9:00,MIDATL,30092
7/23/2023 9:00,MIDATL,29887
7/23/2023 9:00,MIDATL,29932
7/23/2023 9:00,MIDATL,30057
7/23/2023 10:00,MIDATL,32582
7/23/2023 10:00,MIDATL,32274
7/23/2023 10:00,MIDATL,32274
7/23/2023 10:00,MIDATL,32274
7/23/2023 10:00,MIDATL,32229
7/23/2023 10:00,MIDATL,31821
7/23/2023 10:00,MIDATL,32492
7/23/2023 10:00,MIDATL,32492
7/23/2023 11:00,MIDATL,34952
7/23/2023 11:00,MIDATL,34603
7/23/2023 11:00,MIDATL,34603
7/23/2023 11:00,MIDATL,34603
7/23/2023 11:00,MIDATL,34515
7/23/2023 11:00,MIDATL,34748
7/23/2023 11:00,MIDATL,34867
7/23/2023 11:00,MIDATL,34867
7/23/2023 12:00,MIDATL,36938
7/23/2023 12:00,MIDATL,36516
7/23/2023 12:00,MIDATL,36516
7/23/2023 12:00,MIDATL,36516
7/23/2023 12:00,MIDATL,36459
7/23/2023 12:00,MIDATL,36715
7/23/2023 12:00,MIDATL,36874
7/23/2023 12:00,MIDATL,36874
7/23/2023 13:00,MIDATL,38630
7/23/2023 13:00,MIDATL,38250
7/23/2023 13:00,MIDATL,38250
7/23/2023 13:00,MIDATL,38250
7/23/2023 13:00,MIDATL,38122
7/23/2023 13:00,MIDATL,38584
7/23/2023 13:00,MIDATL,38584
7/23/2023 13:00,MIDATL,38584
7/23/2023 14:00,MIDATL,40128
7/23/2023 14:00,MIDATL,39867
7/23/2023 14:00,MIDATL,39867
7/23/2023 14:00,MIDATL,39867
7/23/2023 14:00,MIDATL,39602
7/23/2023 14:00,MIDATL,40158
7/23/2023 14:00,MIDATL,40158
7/23/2023 14:00,MIDATL,40158
7/23/2023 15:00,MIDATL,41389
7/23/2023 15:00,MIDATL,41208
7/23/2023 15:00,MIDATL,41208
7/23/2023 15:00,MIDATL,41208
7/23/2023 15:00,MIDATL,40872
7/23/2023 15:00,MIDATL,41535
7/23/2023 15:00,MIDATL,41535
7/23/2023 15:00,MIDATL,41535
7/23/2023 16:00,MIDATL,42497
7/23/2023 16:00,MIDATL,42316
7/23/2023 16:00,MIDATL,42316
7/23/2023 16:00,MIDATL,42316
7/23/2023 16:00,MIDATL,42014
7/23/2023 16:00,MIDATL,42434
7/23/2023 16:00,MIDATL,42757
7/23/2023 16:00,MIDATL,42757
7/23/2023 16:00,MIDATL,42757
7/23/2023 17:00,MIDATL,43173
7/23/2023 17:00,MIDATL,42950
7/23/2023 17:00,MIDATL,42950
7/23/2023 17:00,MIDATL,42950
7/23/2023 17:00,MIDATL,42713
7/23/2023 17:00,MIDATL,43314
7/23/2023 17:00,MIDATL,43539
7/23/2023 17:00,MIDATL,43539
7/23/2023 17:00,MIDATL,43539
7/23/2023 18:00,MIDATL,42699
7/23/2023 18:00,MIDATL,42440
7/23/2023 18:00,MIDATL,42440
7/23/2023 18:00,MIDATL,42440
7/23/2023 18:00,MIDATL,42288
7/23/2023 18:00,MIDATL,42940
7/23/2023 18:00,MIDATL,43120
7/23/2023 18:00,MIDATL,43120
7/23/2023 18:00,MIDATL,43120
7/23/2023 19:00,MIDATL,41394
7/23/2023 19:00,MIDATL,41315
7/23/2023 19:00,MIDATL,41315
7/23/2023 19:00,MIDATL,41315
7/23/2023 19:00,MIDATL,41014
7/23/2023 19:00,MIDATL,41467
7/23/2023 19:00,MIDATL,41782
7/23/2023 19:00,MIDATL,41782
7/23/2023 19:00,MIDATL,41782
7/23/2023 20:00,MIDATL,39962
7/23/2023 20:00,MIDATL,39870
7/23/2023 20:00,MIDATL,39870
7/23/2023 20:00,MIDATL,39870
7/23/2023 20:00,MIDATL,39624
7/23/2023 20:00,MIDATL,39797
7/23/2023 20:00,MIDATL,40292
7/23/2023 20:00,MIDATL,40292
7/23/2023 20:00,MIDATL,40292
7/23/2023 21:00,MIDATL,38644
7/23/2023 21:00,MIDATL,38552
7/23/2023 21:00,MIDATL,38552
7/23/2023 21:00,MIDATL,38552
7/23/2023 21:00,MIDATL,38331
7/23/2023 21:00,MIDATL,38391
7/23/2023 21:00,MIDATL,38931
7/23/2023 21:00,MIDATL,38931
7/23/2023 21:00,MIDATL,38931
7/23/2023 22:00,MIDATL,36142
7/23/2023 22:00,MIDATL,36042
7/23/2023 22:00,MIDATL,36042
7/23/2023 22:00,MIDATL,36042
7/23/2023 22:00,MIDATL,35832
7/23/2023 22:00,MIDATL,36264
7/23/2023 22:00,MIDATL,36196
7/23/2023 22:00,MIDATL,36376
7/23/2023 22:00,MIDATL,36376
7/23/2023 22:00,MIDATL,36376
7/23/2023 23:00,MIDATL,33463
7/23/2023 23:00,MIDATL,33359
7/23/2023 23:00,MIDATL,33359
7/23/2023 23:00,MIDATL,33359
7/23/2023 23:00,MIDATL,33149
7/23/2023 23:00,MIDATL,33376
7/23/2023 23:00,MIDATL,33649
7/23/2023 23:00,MIDATL,33649
7/23/2023 23:00,MIDATL,33649
7/23/2023 23:00,MIDATL,33649
7/24/2023 0:00,MIDATL,30352
7/24/2023 0:00,MIDATL,30571
7/24/2023 0:00,MIDATL,30571
7/24/2023 0:00,MIDATL,30571
7/24/2023 0:00,MIDATL,30571
7/24/2023 1:00,MIDATL,28723
7/24/2023 1:00,MIDATL,28854
7/24/2023 1:00,MIDATL,28854
7/24/2023 1:00,MIDATL,28854
7/24/2023 1:00,MIDATL,28854
7/24/2023 2:00,MIDATL,27743
7/24/2023 2:00,MIDATL,27918
7/24/2023 2:00,MIDATL,27918
7/24/2023 2:00,MIDATL,27918
7/24/2023 2:00,MIDATL,27918
7/24/2023 3:00,MIDATL,27193
7/24/2023 3:00,MIDATL,27324
7/24/2023 3:00,MIDATL,27324
7/24/2023 3:00,MIDATL,27324
7/24/2023 3:00,MIDATL,27324
7/24/2023 4:00,MIDATL,27358
7/24/2023 4:00,MIDATL,27533
7/24/2023 4:00,MIDATL,27533
7/24/2023 4:00,MIDATL,27533
7/24/2023 4:00,MIDATL,27533
7/24/2023 4:00,MIDATL,27163
7/24/2023 5:00,MIDATL,28422
7/24/2023 5:00,MIDATL,28597
7/24/2023 5:00,MIDATL,28597
7/24/2023 5:00,MIDATL,28597
7/24/2023 5:00,MIDATL,28597
7/24/2023 5:00,MIDATL,28176
7/24/2023 6:00,MIDATL,30063
7/24/2023 6:00,MIDATL,30325
7/24/2023 6:00,MIDATL,30325
7/24/2023 6:00,MIDATL,30325
7/24/2023 6:00,MIDATL,30325
7/24/2023 6:00,MIDATL,29942
7/24/2023 7:00,MIDATL,32238
7/24/2023 7:00,MIDATL,32500
7/24/2023 7:00,MIDATL,32500
7/24/2023 7:00,MIDATL,32500
7/24/2023 7:00,MIDATL,32500
7/24/2023 7:00,MIDATL,32193
7/24/2023 8:00,MIDATL,34222
7/24/2023 8:00,MIDATL,34781
7/24/2023 8:00,MIDATL,34781
7/24/2023 8:00,MIDATL,34781
7/24/2023 8:00,MIDATL,34781
7/24/2023 8:00,MIDATL,33201
7/24/2023 8:00,MIDATL,34360
7/24/2023 9:00,MIDATL,36069
7/24/2023 9:00,MIDATL,36710
7/24/2023 9:00,MIDATL,36710
7/24/2023 9:00,MIDATL,36710
7/24/2023 9:00,MIDATL,36710
7/24/2023 9:00,MIDATL,35439
7/24/2023 9:00,MIDATL,36289
7/24/2023 10:00,MIDATL,37995
7/24/2023 10:00,MIDATL,38679
7/24/2023 10:00,MIDATL,38679
7/24/2023 10:00,MIDATL,38679
7/24/2023 10:00,MIDATL,38679
7/24/2023 10:00,MIDATL,35971
7/24/2023 10:00,MIDATL,37221
7/24/2023 10:00,MIDATL,38143
7/24/2023 11:00,MIDATL,39793
7/24/2023 11:00,MIDATL,40652
7/24/2023 11:00,MIDATL,40652
7/24/2023 11:00,MIDATL,40652
7/24/2023 11:00,MIDATL,40652
7/24/2023 11:00,MIDATL,37994
7/24/2023 11:00,MIDATL,38864
7/24/2023 11:00,MIDATL,39924
7/24/2023 12:00,MIDATL,41531
7/24/2023 12:00,MIDATL,42488
7/24/2023 12:00,MIDATL,42488
7/24/2023 12:00,MIDATL,42488
7/24/2023 12:00,MIDATL,42488
7/24/2023 12:00,MIDATL,39756
7/24/2023 12:00,MIDATL,40469
7/24/2023 12:00,MIDATL,41569
7/24/2023 13:00,MIDATL,43026
7/24/2023 13:00,MIDATL,44026
7/24/2023 13:00,MIDATL,44026
7/24/2023 13:00,MIDATL,44026
7/24/2023 13:00,MIDATL,44026
7/24/2023 13:00,MIDATL,41370
7/24/2023 13:00,MIDATL,42024
7/24/2023 13:00,MIDATL,42877
7/24/2023 14:00,MIDATL,44396
7/24/2023 14:00,MIDATL,44955
7/24/2023 14:00,MIDATL,44955
7/24/2023 14:00,MIDATL,44955
7/24/2023 14:00,MIDATL,44955
7/24/2023 14:00,MIDATL,42431
7/24/2023 14:00,MIDATL,43570
7/24/2023 14:00,MIDATL,43998
7/24/2023 15:00,MIDATL,45029
7/24/2023 15:00,MIDATL,45622
7/24/2023 15:00,MIDATL,45622
7/24/2023 15:00,MIDATL,45622
7/24/2023 15:00,MIDATL,45622
7/24/2023 15:00,MIDATL,43595
7/24/2023 15:00,MIDATL,44943
7/24/2023 15:00,MIDATL,45086
7/24/2023 16:00,MIDATL,45479
7/24/2023 16:00,MIDATL,46120
7/24/2023 16:00,MIDATL,46120
7/24/2023 16:00,MIDATL,46120
7/24/2023 16:00,MIDATL,46120
7/24/2023 16:00,MIDATL,45481
7/24/2023 16:00,MIDATL,44363
7/24/2023 16:00,MIDATL,45814
7/24/2023 16:00,MIDATL,45814
7/24/2023 17:00,MIDATL,46034
7/24/2023 17:00,MIDATL,46083
7/24/2023 17:00,MIDATL,46083
7/24/2023 17:00,MIDATL,46083
7/24/2023 17:00,MIDATL,46083
7/24/2023 17:00,MIDATL,45891
7/24/2023 17:00,MIDATL,44654
7/24/2023 17:00,MIDATL,46083
7/24/2023 17:00,MIDATL,46083
7/24/2023 18:00,MIDATL,45236
7/24/2023 18:00,MIDATL,45323
7/24/2023 18:00,MIDATL,45323
7/24/2023 18:00,MIDATL,45323
7/24/2023 18:00,MIDATL,45323
7/24/2023 18:00,MIDATL,44805
7/24/2023 18:00,MIDATL,44320
7/24/2023 18:00,MIDATL,45323
7/24/2023 18:00,MIDATL,45323
7/24/2023 19:00,MIDATL,43567
7/24/2023 19:00,MIDATL,43567
7/24/2023 19:00,MIDATL,43567
7/24/2023 19:00,MIDATL,43567
7/24/2023 19:00,MIDATL,43567
7/24/2023 19:00,MIDATL,43344
7/24/2023 19:00,MIDATL,43141
7/24/2023 19:00,MIDATL,43567
7/24/2023 19:00,MIDATL,43567
7/24/2023 20:00,MIDATL,41785
7/24/2023 20:00,MIDATL,41785
7/24/2023 20:00,MIDATL,41785
7/24/2023 20:00,MIDATL,41785
